"COUNTRY","Country","ISC11_LEVEL_CAT","Level of education","REF_SECTOR","Reference sector","INDICATOR","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","L6T8","ISCED2011 levels 6 to 8","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"JPN","Japan","L6T8","ISCED2011 levels 6 to 8","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
"JPN","Japan","L6T8","ISCED2011 levels 6 to 8","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"JPN","Japan","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"JPN","Japan","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"JPN","Japan","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"JPN","Japan","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
"JPN","Japan","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"JPN","Japan","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private institutions","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,14.5,,
"JPN","Japan","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private institutions","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
"JPN","Japan","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private institutions","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,14.5,,
"KOR","Korea","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,24,,
"KOR","Korea","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,24,,
"KOR","Korea","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,28.5,,
"KOR","Korea","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
"KOR","Korea","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,28.5,,
"KOR","Korea","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,32.8,,
"KOR","Korea","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,32.9,,
"KOR","Korea","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,32.2,,
"KOR","Korea","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,32.2,,
"KOR","Korea","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
"KOR","Korea","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,8.9,,
"KOR","Korea","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,11,,
"KOR","Korea","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,8.7,,
"KOR","Korea","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,8.7,,
"KOR","Korea","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
"KOR","Korea","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,5.8,,
"KOR","Korea","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,6,,
"KOR","Korea","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,5.7,,
"KOR","Korea","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,5.7,,
"KOR","Korea","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
"KOR","Korea","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,14.4,,
"KOR","Korea","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,13.7,,
"KOR","Korea","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,14.5,,
"KOR","Korea","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,14.5,,
"KOR","Korea","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
"KOR","Korea","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,17.3,,
"KOR","Korea","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,17.2,,
"KOR","Korea","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,26.4,,
"KOR","Korea","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
"KOR","Korea","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,26.4,,
"KOR","Korea","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,17.5,,
"KOR","Korea","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,17.3,,
"KOR","Korea","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,18.3,,
"KOR","Korea","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,18.3,,
"KOR","Korea","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
"KOR","Korea","L3","Upper secondary education (ISCED2011 level 3)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,15.1,,
"KOR","Korea","L3","Upper secondary education (ISCED2011 level 3)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,14.4,,
"KOR","Korea","L3","Upper secondary education (ISCED2011 level 3)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,16.1,,
"KOR","Korea","L3","Upper secondary education (ISCED2011 level 3)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,16.1,,
"KOR","Korea","L3","Upper secondary education (ISCED2011 level 3)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
"KOR","Korea","L2_3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,16.2,,
"KOR","Korea","L2_3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,16,,
"KOR","Korea","L2_3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,16.6,,
"KOR","Korea","L2_3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,16.6,,
"KOR","Korea","L2_3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"z","Not applicable"
